2009-08-06T05:25:17	288.25
2009-08-06T05:25:49	288.25
2009-08-06T05:26:21	288.25
2009-08-06T05:26:53	288.25
2009-08-06T05:27:25	288.25
2009-08-06T05:27:57	288.25
2009-08-06T05:28:29	288.25
2009-08-06T05:29:01	288.25
2009-08-06T05:29:33	288.25
2009-08-06T05:30:05	288.25
2009-08-06T05:30:37	288.25
2009-08-06T05:31:10	288.25
