2009-08-06T04:02:51	RUNNING
2009-08-06T04:02:56	RUNNING
2009-08-06T04:03:01	RUNNING
2009-08-06T04:03:07	RUNNING
2009-08-06T04:03:12	RUNNING
2009-08-06T04:03:17	RUNNING
2009-08-06T04:03:23	RUNNING
2009-08-06T04:03:28	RUNNING
2009-08-06T04:03:33	RUNNING
2009-08-06T04:03:39	RUNNING
2009-08-06T04:03:44	RUNNING
2009-08-06T04:03:49	RUNNING
2009-08-06T04:03:55	RUNNING
2009-08-06T04:04:00	RUNNING
2009-08-06T04:04:06	RUNNING
2009-08-06T04:04:11	RUNNING
2009-08-06T04:04:16	RUNNING
2009-08-06T04:04:21	RUNNING
2009-08-06T04:04:27	RUNNING
2009-08-06T04:04:32	RUNNING
2009-08-06T04:04:38	RUNNING
2009-08-06T04:04:43	RUNNING
2009-08-06T04:04:48	RUNNING
2009-08-06T04:04:54	RUNNING
2009-08-06T04:04:59	RUNNING
2009-08-06T04:05:04	RUNNING
2009-08-06T04:05:10	RUNNING
2009-08-06T04:05:15	RUNNING
2009-08-06T04:05:20	RUNNING
2009-08-06T04:05:26	RUNNING
2009-08-06T04:05:31	RUNNING
2009-08-06T04:05:36	RUNNING
2009-08-06T04:05:42	RUNNING
2009-08-06T04:05:47	RUNNING
2009-08-06T04:05:52	RUNNING
2009-08-06T04:05:58	RUNNING
2009-08-06T04:06:03	RUNNING
2009-08-06T04:06:08	RUNNING
2009-08-06T04:06:14	RUNNING
2009-08-06T04:06:19	RUNNING
2009-08-06T04:06:24	RUNNING
2009-08-06T04:06:30	RUNNING
2009-08-06T04:06:35	RUNNING
2009-08-06T04:06:40	RUNNING
2009-08-06T04:06:46	RUNNING
2009-08-06T04:06:51	RUNNING
2009-08-06T04:06:56	RUNNING
2009-08-06T04:07:02	RUNNING
2009-08-06T04:07:07	RUNNING
2009-08-06T04:07:12	RUNNING
2009-08-06T04:07:18	RUNNING
2009-08-06T04:07:23	RUNNING
2009-08-06T04:07:28	RUNNING
2009-08-06T04:07:34	RUNNING
2009-08-06T04:07:39	RUNNING
2009-08-06T04:07:44	RUNNING
2009-08-06T04:07:50	RUNNING
2009-08-06T04:07:55	RUNNING
2009-08-06T04:08:00	RUNNING
2009-08-06T04:08:06	RUNNING
2009-08-06T04:08:11	RUNNING
2009-08-06T04:08:16	RUNNING
2009-08-06T04:08:22	RUNNING
2009-08-06T04:08:27	RUNNING
2009-08-06T04:08:33	RUNNING
2009-08-06T04:08:38	RUNNING
2009-08-06T04:08:43	RUNNING
2009-08-06T04:08:49	RUNNING
2009-08-06T04:08:54	RUNNING
2009-08-06T04:08:59	RUNNING
2009-08-06T04:09:05	RUNNING
2009-08-06T04:09:10	RUNNING
2009-08-06T04:09:15	RUNNING
2009-08-06T04:09:21	RUNNING
2009-08-06T04:09:26	RUNNING
2009-08-06T04:09:31	RUNNING
2009-08-06T04:09:37	RUNNING
2009-08-06T04:09:42	RUNNING
2009-08-06T04:09:47	RUNNING
2009-08-06T04:09:53	RUNNING
2009-08-06T04:09:58	RUNNING
2009-08-06T04:10:03	RUNNING
2009-08-06T04:10:09	RUNNING
2009-08-06T04:10:14	RUNNING
2009-08-06T04:10:20	RUNNING
2009-08-06T04:10:25	RUNNING
2009-08-06T04:10:30	RUNNING
2009-08-06T04:10:36	RUNNING
2009-08-06T04:10:41	RUNNING
2009-08-06T04:10:47	RUNNING
2009-08-06T04:10:52	RUNNING
2009-08-06T04:10:57	RUNNING
2009-08-06T04:11:03	RUNNING
2009-08-06T04:11:08	RUNNING
2009-08-06T04:11:13	RUNNING
2009-08-06T04:11:19	RUNNING
2009-08-06T04:11:24	RUNNING
2009-08-06T04:11:29	RUNNING
2009-08-06T04:11:35	RUNNING
2009-08-06T04:11:40	RUNNING
2009-08-06T04:11:45	RUNNING
2009-08-06T04:11:51	RUNNING
2009-08-06T04:11:56	RUNNING
2009-08-06T04:12:01	RUNNING
2009-08-06T04:12:07	RUNNING
2009-08-06T04:12:12	RUNNING
2009-08-06T04:12:17	RUNNING
2009-08-06T04:12:23	RUNNING
2009-08-06T04:12:28	RUNNING
2009-08-06T04:12:33	RUNNING
2009-08-06T04:12:39	RUNNING
2009-08-06T04:12:44	RUNNING
2009-08-06T04:12:49	RUNNING
2009-08-06T04:12:55	RUNNING
2009-08-06T04:13:00	RUNNING
2009-08-06T04:13:05	RUNNING
2009-08-06T04:13:11	RUNNING
2009-08-06T04:13:16	RUNNING
2009-08-06T04:13:21	RUNNING
2009-08-06T04:13:27	RUNNING
2009-08-06T04:13:32	RUNNING
2009-08-06T04:13:38	RUNNING
2009-08-06T04:13:43	RUNNING
2009-08-06T04:13:48	RUNNING
2009-08-06T04:13:54	RUNNING
2009-08-06T04:13:59	RUNNING
2009-08-06T04:14:04	RUNNING
2009-08-06T04:14:10	RUNNING
2009-08-06T04:14:15	RUNNING
2009-08-06T04:14:20	RUNNING
2009-08-06T04:14:26	RUNNING
2009-08-06T04:14:31	RUNNING
2009-08-06T04:14:36	RUNNING
2009-08-06T04:14:42	RUNNING
2009-08-06T04:14:47	RUNNING
2009-08-06T04:14:52	RUNNING
2009-08-06T04:14:58	RUNNING
2009-08-06T04:15:03	RUNNING
2009-08-06T04:15:08	RUNNING
2009-08-06T04:15:13	RUNNING
2009-08-06T04:15:19	RUNNING
2009-08-06T04:15:24	RUNNING
2009-08-06T04:15:30	RUNNING
2009-08-06T04:15:35	RUNNING
2009-08-06T04:15:40	RUNNING
2009-08-06T04:15:46	RUNNING
2009-08-06T04:15:51	RUNNING
2009-08-06T04:15:56	RUNNING
2009-08-06T04:16:02	RUNNING
2009-08-06T04:16:07	RUNNING
2009-08-06T04:16:12	RUNNING
2009-08-06T04:16:18	RUNNING
2009-08-06T04:16:23	RUNNING
2009-08-06T04:16:28	RUNNING
2009-08-06T04:16:34	RUNNING
2009-08-06T04:16:39	RUNNING
2009-08-06T04:16:44	RUNNING
2009-08-06T04:16:50	RUNNING
2009-08-06T04:16:55	RUNNING
2009-08-06T04:17:00	RUNNING
2009-08-06T04:17:06	RUNNING
2009-08-06T04:17:11	RUNNING
2009-08-06T04:17:17	RUNNING
2009-08-06T04:17:22	RUNNING
2009-08-06T04:17:27	RUNNING
2009-08-06T04:17:33	RUNNING
2009-08-06T04:17:38	RUNNING
2009-08-06T04:17:43	RUNNING
2009-08-06T04:17:49	RUNNING
2009-08-06T04:17:54	RUNNING
2009-08-06T04:17:59	RUNNING
2009-08-06T04:18:05	RUNNING
2009-08-06T04:18:10	RUNNING
2009-08-06T04:18:15	RUNNING
2009-08-06T04:18:21	RUNNING
2009-08-06T04:18:26	RUNNING
2009-08-06T04:18:31	RUNNING
2009-08-06T04:18:37	RUNNING
2009-08-06T04:18:42	RUNNING
2009-08-06T04:18:47	RUNNING
2009-08-06T04:18:53	RUNNING
2009-08-06T04:18:58	RUNNING
2009-08-06T04:19:03	RUNNING
2009-08-06T04:19:09	RUNNING
2009-08-06T04:19:14	RUNNING
2009-08-06T04:19:19	RUNNING
2009-08-06T04:19:25	RUNNING
2009-08-06T04:19:30	RUNNING
2009-08-06T04:19:36	RUNNING
2009-08-06T04:19:41	RUNNING
2009-08-06T04:19:46	RUNNING
2009-08-06T04:19:52	RUNNING
2009-08-06T04:19:57	RUNNING
2009-08-06T04:20:02	RUNNING
2009-08-06T04:20:08	RUNNING
2009-08-06T04:20:13	RUNNING
2009-08-06T04:20:18	RUNNING
2009-08-06T04:20:24	RUNNING
2009-08-06T04:20:29	RUNNING
2009-08-06T04:20:34	RUNNING
2009-08-06T04:20:40	RUNNING
2009-08-06T04:20:45	RUNNING
2009-08-06T04:20:50	RUNNING
2009-08-06T04:20:56	RUNNING
2009-08-06T04:21:01	RUNNING
2009-08-06T04:21:06	RUNNING
2009-08-06T04:21:12	RUNNING
2009-08-06T04:21:17	RUNNING
2009-08-06T04:21:22	RUNNING
2009-08-06T04:21:28	RUNNING
2009-08-06T04:21:33	RUNNING
2009-08-06T04:21:38	RUNNING
2009-08-06T04:21:44	RUNNING
2009-08-06T04:21:49	RUNNING
2009-08-06T04:21:54	RUNNING
2009-08-06T04:22:00	RUNNING
2009-08-06T04:22:05	RUNNING
2009-08-06T04:22:10	RUNNING
2009-08-06T04:22:16	RUNNING
2009-08-06T04:22:21	RUNNING
2009-08-06T04:22:26	RUNNING
2009-08-06T04:22:32	RUNNING
2009-08-06T04:22:37	RUNNING
2009-08-06T04:22:42	RUNNING
2009-08-06T04:22:48	RUNNING
2009-08-06T04:22:53	RUNNING
2009-08-06T04:22:58	RUNNING
2009-08-06T04:23:04	RUNNING
2009-08-06T04:23:09	RUNNING
2009-08-06T04:23:14	RUNNING
2009-08-06T04:23:20	RUNNING
2009-08-06T04:23:25	RUNNING
2009-08-06T04:23:30	RUNNING
2009-08-06T04:23:36	RUNNING
2009-08-06T04:23:41	RUNNING
2009-08-06T04:23:46	RUNNING
2009-08-06T04:23:52	RUNNING
2009-08-06T04:23:57	RUNNING
2009-08-06T04:24:03	RUNNING
2009-08-06T04:24:08	RUNNING
2009-08-06T04:24:13	RUNNING
2009-08-06T04:24:19	RUNNING
2009-08-06T04:24:24	RUNNING
2009-08-06T04:24:29	RUNNING
2009-08-06T04:24:35	RUNNING
2009-08-06T04:24:40	RUNNING
2009-08-06T04:24:45	RUNNING
2009-08-06T04:24:51	RUNNING
2009-08-06T04:24:56	RUNNING
2009-08-06T04:25:01	RUNNING
2009-08-06T04:25:07	RUNNING
2009-08-06T04:25:12	RUNNING
2009-08-06T04:25:18	RUNNING
2009-08-06T04:25:23	RUNNING
2009-08-06T04:25:28	RUNNING
2009-08-06T04:25:34	RUNNING
2009-08-06T04:25:39	RUNNING
2009-08-06T04:25:44	RUNNING
2009-08-06T04:25:50	RUNNING
2009-08-06T04:25:55	RUNNING
2009-08-06T04:26:00	RUNNING
2009-08-06T04:26:06	RUNNING
2009-08-06T04:26:11	RUNNING
2009-08-06T04:26:16	RUNNING
2009-08-06T04:26:22	RUNNING
2009-08-06T04:26:27	RUNNING
2009-08-06T04:26:32	RUNNING
2009-08-06T04:26:38	RUNNING
2009-08-06T04:26:43	RUNNING
2009-08-06T04:26:48	RUNNING
2009-08-06T04:26:54	RUNNING
2009-08-06T04:26:59	RUNNING
2009-08-06T04:27:04	RUNNING
2009-08-06T04:27:10	RUNNING
2009-08-06T04:27:15	RUNNING
2009-08-06T04:27:20	RUNNING
2009-08-06T04:27:26	RUNNING
2009-08-06T04:27:31	RUNNING
2009-08-06T04:27:36	RUNNING
2009-08-06T04:27:42	RUNNING
2009-08-06T04:27:47	RUNNING
2009-08-06T04:27:52	RUNNING
2009-08-06T04:27:58	RUNNING
2009-08-06T04:28:03	RUNNING
2009-08-06T04:28:08	RUNNING
2009-08-06T04:28:14	RUNNING
2009-08-06T04:28:19	RUNNING
2009-08-06T04:28:24	RUNNING
2009-08-06T04:28:30	RUNNING
2009-08-06T04:28:35	RUNNING
2009-08-06T04:28:40	RUNNING
2009-08-06T04:28:46	RUNNING
2009-08-06T04:28:51	RUNNING
2009-08-06T04:28:57	RUNNING
2009-08-06T04:29:02	RUNNING
2009-08-06T04:29:07	RUNNING
2009-08-06T04:29:13	RUNNING
2009-08-06T04:29:18	RUNNING
2009-08-06T04:29:23	RUNNING
2009-08-06T04:29:29	RUNNING
2009-08-06T04:29:34	RUNNING
2009-08-06T04:29:39	RUNNING
2009-08-06T04:29:45	RUNNING
2009-08-06T04:29:50	RUNNING
2009-08-06T04:29:56	RUNNING
2009-08-06T04:30:01	RUNNING
2009-08-06T04:30:06	RUNNING
2009-08-06T04:30:12	RUNNING
2009-08-06T04:30:17	RUNNING
2009-08-06T04:30:22	RUNNING
2009-08-06T04:30:28	RUNNING
2009-08-06T04:30:33	RUNNING
2009-08-06T04:30:38	RUNNING
2009-08-06T04:30:44	RUNNING
2009-08-06T04:30:49	RUNNING
2009-08-06T04:30:55	RUNNING
2009-08-06T04:31:00	RUNNING
2009-08-06T04:31:05	RUNNING
2009-08-06T04:31:11	RUNNING
2009-08-06T04:31:16	RUNNING
2009-08-06T04:31:21	RUNNING
2009-08-06T04:31:27	RUNNING
2009-08-06T04:31:32	RUNNING
2009-08-06T04:31:37	RUNNING
2009-08-06T04:31:43	RUNNING
2009-08-06T04:31:48	RUNNING
2009-08-06T04:31:53	RUNNING
2009-08-06T04:31:59	RUNNING
2009-08-06T04:32:04	RUNNING
2009-08-06T04:32:09	RUNNING
2009-08-06T04:32:15	RUNNING
2009-08-06T04:32:20	RUNNING
2009-08-06T04:32:25	RUNNING
2009-08-06T04:32:31	RUNNING
2009-08-06T04:32:36	RUNNING
2009-08-06T04:32:41	RUNNING
2009-08-06T04:32:47	RUNNING
2009-08-06T04:32:52	RUNNING
2009-08-06T04:32:57	RUNNING
2009-08-06T04:33:03	RUNNING
2009-08-06T04:33:08	RUNNING
2009-08-06T04:33:13	RUNNING
2009-08-06T04:33:19	RUNNING
2009-08-06T04:33:24	RUNNING
2009-08-06T04:33:29	RUNNING
2009-08-06T04:33:35	RUNNING
2009-08-06T04:33:40	RUNNING
2009-08-06T04:33:45	RUNNING
2009-08-06T04:33:51	RUNNING
2009-08-06T04:33:56	RUNNING
2009-08-06T04:34:01	RUNNING
2009-08-06T04:34:07	RUNNING
2009-08-06T04:34:12	RUNNING
2009-08-06T04:34:18	RUNNING
2009-08-06T04:34:23	RUNNING
2009-08-06T04:34:28	RUNNING
2009-08-06T04:34:34	RUNNING
2009-08-06T04:34:39	RUNNING
2009-08-06T04:34:44	RUNNING
2009-08-06T04:34:50	RUNNING
2009-08-06T04:34:55	RUNNING
2009-08-06T04:35:00	RUNNING
2009-08-06T04:35:06	RUNNING
2009-08-06T04:35:11	RUNNING
2009-08-06T04:35:16	RUNNING
2009-08-06T04:35:22	RUNNING
2009-08-06T04:35:27	RUNNING
2009-08-06T04:35:32	RUNNING
2009-08-06T04:35:38	RUNNING
2009-08-06T04:35:43	RUNNING
2009-08-06T04:35:48	RUNNING
2009-08-06T04:35:54	RUNNING
2009-08-06T04:35:59	RUNNING
2009-08-06T04:36:04	RUNNING
2009-08-06T04:36:09	RUNNING
2009-08-06T04:36:15	RUNNING
2009-08-06T04:36:20	RUNNING
2009-08-06T04:36:25	RUNNING
2009-08-06T04:36:31	RUNNING
2009-08-06T04:36:36	RUNNING
2009-08-06T04:36:41	RUNNING
2009-08-06T04:36:47	RUNNING
2009-08-06T04:36:52	RUNNING
2009-08-06T04:36:57	RUNNING
2009-08-06T04:37:03	RUNNING
2009-08-06T04:37:08	RUNNING
2009-08-06T04:37:13	RUNNING
2009-08-06T04:37:19	RUNNING
2009-08-06T04:37:24	RUNNING
2009-08-06T04:37:29	RUNNING
2009-08-06T04:37:35	RUNNING
2009-08-06T04:37:40	RUNNING
2009-08-06T04:37:46	RUNNING
2009-08-06T04:37:51	RUNNING
2009-08-06T04:37:56	RUNNING
2009-08-06T04:38:02	RUNNING
2009-08-06T04:38:07	RUNNING
2009-08-06T04:38:12	RUNNING
2009-08-06T04:38:19	RUNNING
2009-08-06T04:38:24	RUNNING
2009-08-06T04:38:30	RUNNING
2009-08-06T04:38:35	RUNNING
2009-08-06T04:38:42	RUNNING
